what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339301219466
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339301222255
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339301230156
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339301326605
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1339301328230
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301328333
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301332357
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1339301332368
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1339301332368
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301335478
error,log,,,"Internal Error",1339301337748
error,log,,,"Problems encountered while deleting resources.",1339301337748
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301348196
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1339301348215
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1339301348215
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301350814
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301352988
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1339301352997
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1339301352997
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301356577
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301377461
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301380343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301383756
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339301385442
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339301397850
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339301400484
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339301408386
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301415375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301626896
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339301629324
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301631794
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301633779
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339301635173
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301644038
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301670361
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339301671667
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301672931
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301675270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301675900
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301679513
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1339301681394
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1339301681417
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339301688526
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339301688667
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301698130
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301727407
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301727502
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301728617
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339301730608
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301731883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301736139
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301736169
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301739791
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339301742961
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339301747364
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339301750119
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339301761478
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339301769607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339301793538
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339302549293
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1339302563513
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339302563572
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.exit",1339302563660
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1339302563682
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.216,"com.altera.debug.cdi.gdb.plugin",1339302563683
stopped,bundle,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch",1339302563683
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1339302563683
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1339302563683
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1339302563684
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1339302563684
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1339302563684
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1339302563684
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1339302563684
stopped,bundle,com.altera.sbtgui.ui,11.1.0.216,"com.altera.sbtgui.ui",1339302563685
stopped,bundle,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project",1339302563685
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1339302563685
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1339302563685
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1339302563686
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1339302563686
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1339302563686
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1339302563686
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1339302563686
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1339302563686
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1339302563686
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1339302563686
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1339302563686
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1339311445801
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1339311445802
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1339311445802
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1339311445803
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1339311445803
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1339311445803
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1339311445803
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1339311445804
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1339311445804
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1339311445805
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1339311445805
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1339311445805
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1339311445806
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1339311445806
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1339311445806
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1339311445807
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1339311445807
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1339311445808
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1339311445808
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1339311445808
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1339311445809
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1339311445809
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1339311445809
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1339311445810
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1339311445810
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1339311445811
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1339311445812
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1339311445812
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1339311445812
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1339311445813
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1339311445813
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1339311445814
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1339311445814
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1339311445814
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1339311445815
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1339311445815
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1339311445816
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1339311445816
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1339311445817
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1339311445817
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1339311445817
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1339311445818
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1339311445818
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1339311445819
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1339311445819
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1339311445820
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1339311445820
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1339311445820
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1339311445821
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1339311445821
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1339311445822
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1339311445822
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1339311445822
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1339311445823
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1339311445823
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1339311445823
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1339311445824
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1339311445824
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1339311445824
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1339311445825
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1339311445825
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1339311445826
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1339311445826
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1339311445827
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1339311445827
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1339311445828
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1339311445829
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1339311445829
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1339311445829
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1339311445829
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1339311445830
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1339311445830
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1339311445831
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1339311445831
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1339311445831
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1339311445832
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1339311445833
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1339311445833
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1339311445834
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1339311445834
started,bundle,com.altera.sbtgui.integration,11.1.0.216,"com.altera.sbtgui.integration",1339311445835
started,bundle,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch",1339311445835
started,bundle,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project",1339311445835
started,bundle,com.altera.systemconsole,11.1.0.216,"com.altera.systemconsole",1339311445835
started,bundle,com.altera.utilities,11.1.0.216,"com.altera.utilities",1339311445836
os,sysinfo,,,"win32",1339311445837
arch,sysinfo,,,"x86",1339311445837
ws,sysinfo,,,"win32",1339311445837
locale,sysinfo,,,"ja_JP",1339311445837
processors,sysinfo,,,"4",1339311445838
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1339311445838
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1339311445838
java.specification.name,sysinfo,,,"Java Platform API Specification",1339311445838
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1339311445838
java.specification.version,sysinfo,,,"1.6",1339311445838
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1339311445838
java.version,sysinfo,,,"1.6.0_23",1339311445838
java.vm.info,sysinfo,,,"mixed mode",1339311445838
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1339311445838
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1339311445838
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1339311445838
java.vm.specification.version,sysinfo,,,"1.0",1339311445838
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1339311445838
java.vm.version,sysinfo,,,"19.0-b09",1339311445838
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339311451485
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339311451568
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339311452797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339311487964
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339311493578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312006471
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312006509
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312007977
started,bundle,com.altera.sbtgui.core,11.1.0.216,"com.altera.sbtgui.core",1339312008003
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339312014099
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1339312014258
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339312016327
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312016344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312038934
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1339312042281
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339312045585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312052667
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312061548
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339312061562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312063850
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312067330
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1339312077707
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1339312085621
error,log,,,"The system console model is invalid. Cannot launch.",1339312086875
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312086909
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312089744
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.216,"com.altera.debug.cdi.gdb.plugin",1339312101907
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312102000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312109715
opened,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339312114467
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1339312114674
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1339312114679
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1339312114679
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1339312114679
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1339312114684
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1339312114713
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339312122086
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339312123374
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339312127423
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312153413
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312160205
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339312161749
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312164776
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339312168241
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339312179725
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339312182198
