what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299598705
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1339299643780
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339299644094
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1339299644112
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1339299644245
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1339299644248
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339299644249
closed,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1339299644250
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339299646179
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339299646236
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339299650474
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339299650474
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1339299650481
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339299651538
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339299651538
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299653980
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299655572
started,bundle,com.altera.sbtgui.ui,11.1.0.216,"com.altera.sbtgui.ui",1339299671279
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299672170
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299721952
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299729172
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299766552
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299771642
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299836822
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299863735
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299866415
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299871393
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299884060
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299893657
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299894097
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339299895205
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299896708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299898498
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299899398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299903047
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339299909382
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339299909559
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339299909611
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339299920863
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299922298
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299925045
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1339299925053
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1339299925053
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339299925095
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299925120
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299926806
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339299931917
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339299931966
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339299946362
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300013527
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300013574
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300015542
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339300018917
opened,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1339300020097
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1339300020181
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1339300032560
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339300034330
opened,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1339300034538
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1339300034619
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339300036990
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1339300039142
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300039485
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300040732
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1339300041382
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1339300054129
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339300063361
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1339300065336
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1339300065338
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339300071410
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300072929
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300075802
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300079383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300082983
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1339300115061
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300117338
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300124693
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1339300143567
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1339300143568
error,log,,,"Project helloworld does not exist. Please check that your launch configuration specifies a valid project in your workspace.",1339300143606
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300143644
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300145548
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.216,"com.altera.debug.cdi.gdb.plugin",1339300152267
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300152370
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300196309
error,log,,,"The system console model is invalid. Cannot launch.",1339300211248
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300211282
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300213217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300214564
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300228626
opened,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339300234332
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1339300234592
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1339300234615
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1339300234673
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x28, --id=0x0, --timestamp=1339298534, /cygdrive/d/home/inouema/work/git/pc-8001onDE0/project/rtl/sub_system/software/pc8001onDE0_subsystem/pc8001onDE0_subsystem.elf] return code: 4, 'other error'",1339300246135
error,log,,,"Downloading ELF Process failed",1339300246137
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300246169
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300250993
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339300251003
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300294567
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300294664
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339300297862
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339300314968
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1339300333917
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1339300334210
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1339300334253
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339300336159
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339300359246
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339300361869
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --sidp=0x28, --id=0x0, --timestamp=1339298534, /cygdrive/d/home/inouema/work/git/pc-8001onDE0/project/rtl/sub_system/software/pc8001onDE0_subsystem/pc8001onDE0_subsystem.elf] return code: 4, 'other error'",1339300369730
error,log,,,"Downloading ELF Process failed",1339300369731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300369764
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300494095
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339300497834
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.exit",1339300498027
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1339300498050
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.216,"com.altera.debug.cdi.gdb.plugin",1339300498050
stopped,bundle,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch",1339300498050
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1339300498050
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1339300498051
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1339300498051
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1339300498051
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1339300498051
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1339300498052
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1339300498052
stopped,bundle,com.altera.sbtgui.ui,11.1.0.216,"com.altera.sbtgui.ui",1339300498052
stopped,bundle,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project",1339300498052
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1339300498052
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1339300498052
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1339300824349
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1339300824350
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1339300824351
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1339300824352
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1339300824352
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1339300824353
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1339300824354
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1339300824355
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1339300824355
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1339300824357
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1339300824358
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1339300824358
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1339300824360
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1339300824360
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1339300824361
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1339300824362
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1339300824363
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1339300824363
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1339300824365
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1339300824365
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1339300824366
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1339300824367
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1339300824367
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1339300824368
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1339300824370
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1339300824370
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1339300824370
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1339300824371
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1339300824372
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1339300824373
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1339300824373
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1339300824374
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1339300824375
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1339300824375
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1339300824376
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1339300824377
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1339300824377
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1339300824378
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1339300824379
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1339300824379
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1339300824380
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1339300824380
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1339300824381
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1339300824382
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1339300824383
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1339300824384
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1339300824385
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1339300824385
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1339300824386
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1339300824386
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1339300824386
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1339300824386
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1339300824387
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1339300824387
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1339300824387
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1339300824387
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1339300824388
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1339300824388
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1339300824389
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1339300824389
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1339300824390
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1339300824390
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1339300824391
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1339300824391
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1339300824391
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1339300824392
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1339300824392
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1339300824393
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1339300824393
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1339300824393
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1339300824393
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1339300824394
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1339300824394
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1339300824395
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1339300824395
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1339300824395
started,bundle,com.altera.sbtgui.integration,11.1.0.216,"com.altera.sbtgui.integration",1339300824396
started,bundle,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch",1339300824397
started,bundle,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project",1339300824397
started,bundle,com.altera.systemconsole,11.1.0.216,"com.altera.systemconsole",1339300824397
started,bundle,com.altera.utilities,11.1.0.216,"com.altera.utilities",1339300824398
os,sysinfo,,,"win32",1339300824399
arch,sysinfo,,,"x86",1339300824399
ws,sysinfo,,,"win32",1339300824399
locale,sysinfo,,,"ja_JP",1339300824399
processors,sysinfo,,,"4",1339300824399
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1339300824399
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1339300824399
java.specification.name,sysinfo,,,"Java Platform API Specification",1339300824399
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1339300824399
java.specification.version,sysinfo,,,"1.6",1339300824399
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1339300824399
java.version,sysinfo,,,"1.6.0_23",1339300824399
java.vm.info,sysinfo,,,"mixed mode",1339300824399
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1339300824399
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1339300824399
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1339300824399
java.vm.specification.version,sysinfo,,,"1.0",1339300824399
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1339300824399
java.vm.version,sysinfo,,,"19.0-b09",1339300824399
