what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.altera.sbtgui.ui,11.1.0.216,"com.altera.sbtgui.ui",1338733500177
stopped,bundle,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project",1338733500177
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1338733500177
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1338733500177
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1338733500178
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1338733500178
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1338733500178
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1338733500180
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1338733500180
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1338733500180
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1338733500180
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1338733500180
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1338733500180
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.216,"com.altera.sbtgui.flash.plugin",1338733500181
stopped,bundle,com.altera.sbtgui.gprof,11.1.0.216,"com.altera.sbtgui.gprof",1338733500181
stopped,bundle,com.altera.sbtgui.core,11.1.0.216,"com.altera.sbtgui.core",1338733500181
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1338733500181
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1338733500181
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1338733500182
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1338733500183
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1338733500188
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1338733500189
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1338733500189
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1338733500189
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1338733500189
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1338733500190
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1338733500191
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1339155285499
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1339155285499
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1339155285499
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1339155285499
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1339155285515
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1339155285515
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1339155285530
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1339155285530
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1339155285530
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1339155285546
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1339155285546
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1339155285546
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1339155285546
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1339155285546
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1339155285546
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1339155285546
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1339155285546
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1339155285546
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1339155285546
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1339155285546
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1339155285546
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1339155285546
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1339155285546
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1339155285546
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1339155285562
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1339155285562
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1339155285562
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1339155285562
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1339155285562
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1339155285562
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1339155285577
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1339155285577
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1339155285577
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1339155285577
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1339155285577
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1339155285577
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1339155285577
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1339155285577
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1339155285577
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1339155285577
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1339155285577
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1339155285577
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1339155285577
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1339155285593
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1339155285593
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1339155285593
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1339155285593
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1339155285593
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1339155285593
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1339155285593
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1339155285608
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1339155285608
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1339155285608
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1339155285608
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1339155285624
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1339155285624
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1339155285624
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1339155285624
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1339155285624
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1339155285624
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1339155285624
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1339155285624
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1339155285624
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1339155285624
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1339155285640
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1339155285640
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1339155285640
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1339155285640
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1339155285640
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1339155285640
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1339155285655
started,bundle,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project",1339155285655
os,sysinfo,,,"win32",1339155285655
arch,sysinfo,,,"x86",1339155285655
ws,sysinfo,,,"win32",1339155285655
locale,sysinfo,,,"ja_JP",1339155285655
processors,sysinfo,,,"4",1339155285655
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1339155285655
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1339155285655
java.specification.name,sysinfo,,,"Java Platform API Specification",1339155285655
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1339155285655
java.specification.version,sysinfo,,,"1.6",1339155285655
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1339155285655
java.version,sysinfo,,,"1.6.0_23",1339155285655
java.vm.info,sysinfo,,,"mixed mode",1339155285655
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1339155285655
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1339155285655
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1339155285655
java.vm.specification.version,sysinfo,,,"1.0",1339155285655
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1339155285655
java.vm.version,sysinfo,,,"19.0-b09",1339155285655
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1339155285655
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1339155285686
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1339155285858
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1339155285889
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1339155286747
started,bundle,com.altera.sbtgui.integration,11.1.0.216,"com.altera.sbtgui.integration",1339155286747
started,bundle,com.altera.systemconsole,11.1.0.216,"com.altera.systemconsole",1339155286825
started,bundle,com.altera.utilities,11.1.0.216,"com.altera.utilities",1339155286903
started,bundle,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch",1339155287496
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155288136
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155296357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155298886
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155547526
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339155549320
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1339155551395
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339155551614
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1339155551770
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1339155552019
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1339155552035
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339155552050
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1339155555638
started,bundle,com.altera.sbtgui.core,11.1.0.216,"com.altera.sbtgui.core",1339155555670
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1339155566371
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1339155567260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155569226
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155590738
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339155590754
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1339155591394
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339155594670
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155594701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155601752
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1339155603780
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1339155605636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155617898
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155769668
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1339155769686
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155876769
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155889370
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1339155889386
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155891516
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155900500
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1339155901074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155901152
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155905171
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1339155914482
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1339155916463
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1339155916464
error,log,,,"The system console model is invalid. Cannot launch.",1339155922977
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155923033
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155929108
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155931561
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155934850
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155941478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155943520
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.216,"com.altera.debug.cdi.gdb.plugin",1339155954554
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155954661
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155954735
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155956879
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155966835
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1339155966865
error,log,,,"The system console model is invalid. Cannot launch.",1339155982353
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155982397
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155986049
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155989873
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339155999149
error,log,,,"The system console model is invalid. Cannot launch.",1339156008260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156008297
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156010261
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156011768
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156014197
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1339156017299
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1339156017363
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1339156017562
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1339156017606
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1339156017616
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1339156022954
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1339156022959
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1339156029700
error,log,,,"The system console model is invalid. Cannot launch.",1339156037335
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156037373
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156039698
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1339156045013
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1339156052477
error,log,,,"The system console model is invalid. Cannot launch.",1339156056414
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156056480
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156058310
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1339156089585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156089894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156092991
error,log,,,"The system console model is invalid. Cannot launch.",1339156104756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156104806
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156106688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156112069
error,log,,,"The system console model is invalid. Cannot launch.",1339156115753
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1339156124719
opened,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1339156128218
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1339156128505
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1339156128528
