what,kind,bundleId,bundleVersion,description,time
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1338707864548
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707866705
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707866761
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707866824
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707871354
error,log,,,"Error starting process.",1338707873268
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707873302
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707875866
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1338707882136
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1338707887563
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1338707887572
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1338707894521
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1338707897566
error,log,,,"Error starting process.",1338707903726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707903746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707905876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707908524
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707922777
error,log,,,"Error starting process.",1338707924693
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707924714
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707932343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707941096
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707942834
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1338707950264
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1338707956870
error,log,,,"Error starting process.",1338707958668
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707958715
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338707961837
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1338707963306
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1338707970548
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1338707985455
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1338708012443
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338708276947
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338710436004
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1338710436012
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338710439062
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338715094807
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338715097122
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338715099008
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1338715099177
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1338715099421
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.216,"com.altera.debug.cdi.gdb.plugin",1338715099421
stopped,bundle,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch",1338715099421
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1338715099421
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1338715099431
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1338715099457
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1338715099457
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1338715099457
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1338715099478
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1338715099478
stopped,bundle,com.altera.sbtgui.ui,11.1.0.216,"com.altera.sbtgui.ui",1338715099478
stopped,bundle,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project",1338715099478
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1338715099478
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1338715099478
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1338715099528
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1338715099528
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1338715099528
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1338715099637
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1338715099637
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1338715099637
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1338715099637
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1338715099637
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1338715099637
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.216,"com.altera.sbtgui.flash.plugin",1338715099656
stopped,bundle,com.altera.sbtgui.gprof,11.1.0.216,"com.altera.sbtgui.gprof",1338715099658
stopped,bundle,com.altera.sbtgui.core,11.1.0.216,"com.altera.sbtgui.core",1338715099658
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1338715099658
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1338715099658
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1338715099770
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1338715099812
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1338715099812
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1338715099812
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1338715099812
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1338715099812
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1338715099812
